КодЗаказа	ДатаРазмещения	ДатаИсполнения	Марка	Категория	Цена	Скидка	Количество	БазоваяЦена	Заказчик	ГородЗаказчика	СтранаЗаказчика	НазваниеПолучателя	СтранаПолучателя	Менеджер	Филиал	Поставщик	ГородПоставщика	СтранаПоставщика	Перевозчик	СтоимостьДоставки	СтоимостьДоставкиШт	ПоставкиПрекращены
10926	04.03.1998	11.03.1998	Schoggi Schokolade	Кондитерские изделия	60	0	10	1975,5	Ana Trujillo Emparelados	Мехико	Мексика	Ana Trujillo Emparedados y helados	Мексика	Воронова	Украина	АО Германия-Россия	Москва	Россия	Иное	39,92	0,465629860031104	0
10926	04.03.1998	11.03.1998	Mishi Kobe Niku	Мясо/птица	348	0	10	4365	Ana Trujillo Emparelados	Мехико	Мексика	Ana Trujillo Emparedados y helados	Мексика	Воронова	Украина	Tokyo Traders	Токио	Япония	Иное	39,92	2,7006531881804	1
10927	05.03.1998	08.04.1998	Louisiana Hot Spiced Okra	Приправы	810	0	5	765	La corne d'abondance	Версаль	Франция	La corne d'abondance	Франция	Воронова	Украина	New Orleans Cajun Delights	Новый Орлеан	США	Ространс	19,79	2,0037375	0
10927	05.03.1998	08.04.1998	Manjimup Dried Apples	Фрукты	70	0	5	2385	La corne d'abondance	Версаль	Франция	La corne d'abondance	Франция	Воронова	Украина	G'day, Mate	Сидней	Австралия	Ространс	19,79	0,1731625	0
10927	05.03.1998	08.04.1998	Konbu	Рыбопродукты	180	0	20	270	La corne d'abondance	Версаль	Франция	La corne d'abondance	Франция	Воронова	Украина	Mayumi's	Осака	Япония	Ространс	19,79	0,445275	0
10928	05.03.1998	18.03.1998	Spegesild	Рыбопродукты	95	0	5	540	Galeria del gastrуnomo	Барселона	Испания	Galeria del gastronomo	Испания	Белова	Россия	Lyngbysild	Лингби	Дания	Ространс	1,36	0,0939636363636364	0
10928	05.03.1998	18.03.1998	Konbu	Рыбопродукты	180	0	5	270	Galeria del gastrуnomo	Барселона	Испания	Galeria del gastronomo	Испания	Белова	Россия	Mayumi's	Осака	Япония	Ространс	1,36	0,178036363636364	0
10929	05.03.1998	12.03.1998	Laughing Lumberjack Lager	Напитки	100	0	60	630	Frankenversand	Мюнхен	Германия	Frankenversand	Германия	Акбаев	Россия	Bigfoot Breweries	Бенд	США	Ространс	33,93	0,288827410087253	0
10929	05.03.1998	12.03.1998	Queso Manchego La Pastora	Молочные продукты	77,5	0	49	1710	Frankenversand	Мюнхен	Германия	Frankenversand	Германия	Акбаев	Россия	Cooperativa de Quesos 'Las Cabras'	Овьедо	Испания	Ространс	33,93	0,223841242817621	0
10929	05.03.1998	12.03.1998	Tofu	Фрукты	130	0	15	1046,25	Frankenversand	Мюнхен	Германия	Frankenversand	Германия	Акбаев	Россия	Mayumi's	Осака	Япония	Ространс	33,93	0,375475633113428	0
10930	06.03.1998	18.03.1998	Laughing Lumberjack Lager	Напитки	100	0	36	630	Supremes delices	Шарлеруа	Бельгия	Supremes delices	Бельгия	Воронова	Украина	Bigfoot Breweries	Бенд	США	Иное	15,55	0,0633401221995927	0
10930	06.03.1998	18.03.1998	Ravioli Angelo	Хлебобулочные изделия	132,5	0,200000003	30	877,5	Supremes delices	Шарлеруа	Бельгия	Supremes delices	Бельгия	Воронова	Украина	Pasta Buttini s.r.l.	Салерно	Италия	Иное	15,55	0,0839256619144603	0
10930	06.03.1998	18.03.1998	Tourtiere	Мясо/птица	240	0,200000003	25	335,25	Supremes delices	Шарлеруа	Бельгия	Supremes delices	Бельгия	Воронова	Украина	Ma Maison	Монреаль	Канада	Иное	15,55	0,152016293279022	0
10930	06.03.1998	18.03.1998	Rod Kaviar	Рыбопродукты	439	0	25	675	Supremes delices	Шарлеруа	Бельгия	Supremes delices	Бельгия	Воронова	Украина	Svensk Sjofoda AB	Стокгольм	Швеция	Иное	15,55	0,278063136456212	0
10931	06.03.1998	19.03.1998	Schoggi Schokolade	Кондитерские изделия	60	0,150000006	42	1975,5	Richter Supermarkt	Женева	Швейцария	Richter Supermarkt	Швейцария	Воронова	Украина	АО Германия-Россия	Москва	Россия	Почта	13,6	0,0974910394265233	0
10931	06.03.1998	19.03.1998	Gnocchi di nonna Alice	Хлебобулочные изделия	195	0	30	1710	Richter Supermarkt	Женева	Швейцария	Richter Supermarkt	Швейцария	Воронова	Украина	Pasta Buttini s.r.l.	Салерно	Италия	Почта	13,6	0,316845878136201	0
10932	06.03.1998	24.03.1998	Sirop d'erable	Приправы	493	0,100000001	14	1282,5	Bon app'	Марсель	Франция	Bon app'	Франция	Крылова	Россия	Forots d'Erables	Сте-Хиацинте	Канада	Ространс	134,64	3,44728745780317	0
10932	06.03.1998	24.03.1998	Queso Manchego La Pastora	Молочные продукты	77,5	0,100000001	20	1710	Bon app'	Марсель	Франция	Bon app'	Франция	Крылова	Россия	Cooperativa de Quesos 'Las Cabras'	Овьедо	Испания	Ространс	134,64	0,541916385354453	0
10932	06.03.1998	24.03.1998	Mishi Kobe Niku	Мясо/птица	348	0	16	4365	Bon app'	Марсель	Франция	Bon app'	Франция	Крылова	Россия	Tokyo Traders	Токио	Япония	Ространс	134,64	2,43337938197871	1
10932	06.03.1998	24.03.1998	Nord-Ost Matjeshering	Рыбопродукты	174,5	0,100000001	30	1165,05	Bon app'	Марсель	Франция	Bon app'	Франция	Крылова	Россия	Nord-Ost-Fisch mbH	Куксхавен	Германия	Ространс	134,64	1,22018592573358	0
10933	06.03.1998	16.03.1998	Camembert Pierrot	Молочные продукты	285	0	30	1540	Island Trading	Коувс	Великобритания	Island Trading	Великобритания	Акбаев	Россия	Gai paturage	Аннеси	Франция	Иное	54,15	1,67637953508581	0
10933	06.03.1998	16.03.1998	Filo Mix	Хлебобулочные изделия	328	0	2	315	Island Trading	Коувс	Великобритания	Island Trading	Великобритания	Акбаев	Россия	G'day, Mate	Сидней	Австралия	Иное	54,15	1,9293069737128	0
10934	09.03.1998	12.03.1998	Sir Rodney's Marmalade	Кондитерские изделия	250	0	20	3645	Lehmanns Marktstand	Франкфурт	Германия	Lehmanns Marktstand	Германия	Бабкина	Украина	Specialty Biscuits, Ltd.	Манчестер	Великобритания	Иное	32,01	1,6005	0
10935	09.03.1998	18.03.1998	Genen Shouyu	Приправы	180	0	21	697,5	Wellington Importadora	Ресенде	Бразилия	Wellington Importadora	Бразилия	Воронова	Украина	Mayumi's	Осака	Япония	Иное	47,59	1,22374285714286	1
10935	09.03.1998	18.03.1998	Gudbrandsdalsost	Молочные продукты	90	0,25	8	1620	Wellington Importadora	Ресенде	Бразилия	Wellington Importadora	Бразилия	Воронова	Украина	Norske Meierier	Сандвикен	Норвегия	Иное	47,59	0,611871428571429	0
10935	09.03.1998	18.03.1998	Wimmers gute Semmelknodel	Хлебобулочные изделия	625	0,25	4	1496,25	Wellington Importadora	Ресенде	Бразилия	Wellington Importadora	Бразилия	Воронова	Украина	Plutzer Lebensmittelgrossmarkte AG	Франкфурт	Германия	Иное	47,59	4,24910714285714	0
10936	09.03.1998	18.03.1998	Steeleye Stout	Напитки	190	0,200000003	30	810	Great Lakes Food Market	Юджин	США	Great Lakes Food Market	США	Бабкина	Украина	Bigfoot Breweries	Бенд	США	Почта	33,68	1,12266666666667	0
10937	10.03.1998	13.03.1998	Geitost	Молочные продукты	140	0	20	112,5	Cactus Comidas para llevar	Буэнос-Айрес	Аргентина	Cactus Comidas para llevar	Аргентина	Кралев	Россия	Norske Meierier	Сандвикен	Норвегия	Иное	31,51	0,684150124069479	0
10937	10.03.1998	13.03.1998	Longlife Tofu	Фрукты	456	0	8	450	Cactus Comidas para llevar	Буэнос-Айрес	Аргентина	Cactus Comidas para llevar	Аргентина	Кралев	Россия	Tokyo Traders	Токио	Япония	Иное	31,51	2,2283746898263	0
10938	10.03.1998	16.03.1998	Northwoods Cranberry Sauce	Приправы	215	0,25	35	1800	QUICK-Stop	Кюневальд	Германия	QUICK-Stop	Германия	Бабкина	Украина	Grandma Kelly's Homestead	Анн-Арбор	США	Почта	31,89	0,188231983527797	0
10938	10.03.1998	16.03.1998	Schoggi Schokolade	Кондитерские изделия	60	0,25	20	1975,5	QUICK-Stop	Кюневальд	Германия	QUICK-Stop	Германия	Бабкина	Украина	АО Германия-Россия	Москва	Россия	Почта	31,89	0,0525298558682224	0
10938	10.03.1998	16.03.1998	Raclette Courdavault	Молочные продукты	340	0,25	49	2475	QUICK-Stop	Кюневальд	Германия	QUICK-Stop	Германия	Бабкина	Украина	Gai paturage	Аннеси	Франция	Почта	31,89	0,29766918325326	0
10938	10.03.1998	16.03.1998	Singaporean Hokkien Fried Mee	Хлебобулочные изделия	460	0,25	24	630	QUICK-Stop	Кюневальд	Германия	QUICK-Stop	Германия	Бабкина	Украина	Leka Trading	Сингапур	Сингапур	Почта	31,89	0,402728894989705	1
10939	10.03.1998	13.03.1998	Chef Anton's Cajun Seasoning	Приправы	140	0,150000006	40	990	Magazzini Alimentari Riuniti	Бергамо	Италия	Magazzini Alimentari Riuniti	Италия	Новиков	Россия	New Orleans Cajun Delights	Новый Орлеан	США	Почта	76,33	1,42482666666667	0
10939	10.03.1998	13.03.1998	Pavlova	Кондитерские изделия	190	0,150000006	10	785,25	Magazzini Alimentari Riuniti	Бергамо	Италия	Magazzini Alimentari Riuniti	Италия	Новиков	Россия	Pavlova, Ltd.	Мельбурн	Австралия	Почта	76,33	1,93369333333333	0
10940	11.03.1998	23.03.1998	Sir Rodney's Scones	Кондитерские изделия	300	0	8	450	Bon app'	Марсель	Франция	Bon app'	Франция	Крылова	Россия	Specialty Biscuits, Ltd.	Манчестер	Великобритания	Иное	19,77	1,6475	0
10940	11.03.1998	23.03.1998	Schoggi Schokolade	Кондитерские изделия	60	0	20	1975,5	Bon app'	Марсель	Франция	Bon app'	Франция	Крылова	Россия	АО Германия-Россия	Москва	Россия	Иное	19,77	0,3295	0
10941	11.03.1998	20.03.1998	Original Frankfurter grune Sosse	Приправы	125	0,25	44	585	Save-a-lot Markets	Буа	США	Save-a-lot Markets	США	Кралев	Россия	Plutzer Lebensmittelgrossmarkte AG	Франкфурт	Германия	Почта	400,81	1,05056091423779	0
10941	11.03.1998	20.03.1998	Sirop d'erable	Приправы	493	0,25	30	1282,5	Save-a-lot Markets	Буа	США	Save-a-lot Markets	США	Кралев	Россия	Forots d'Erables	Сте-Хиацинте	Канада	Почта	400,81	4,14341224575383	0
10941	11.03.1998	20.03.1998	Chef Anton's Gumbo Mix	Приправы	125	0,25	80	960,75	Save-a-lot Markets	Буа	США	Save-a-lot Markets	США	Кралев	Россия	New Orleans Cajun Delights	Новый Орлеан	США	Почта	400,81	1,05056091423779	1
10941	11.03.1998	20.03.1998	Mishi Kobe Niku	Мясо/птица	348	0	50	4365	Save-a-lot Markets	Буа	США	Save-a-lot Markets	США	Кралев	Россия	Tokyo Traders	Токио	Япония	Почта	400,81	2,924761585238	1
10942	11.03.1998	18.03.1998	Chocolade	Кондитерские изделия	200	0	28	573,75	Reggiani Caseifici	Реджио-Эмилио	Италия	Reggiani Caseifici	Италия	Ясенева	Украина	Specialty Biscuits, Ltd.	Манчестер	Великобритания	Иное	17,95	0,641071428571429	0
10943	11.03.1998	19.03.1998	Schoggi Schokolade	Кондитерские изделия	60	0	15	1975,5	B's Beverages	Лондон	Великобритания	B's Beverages	Великобритания	Воронова	Украина	АО Германия-Россия	Москва	Россия	Почта	2,17	0,0183122362869198	0
10943	11.03.1998	19.03.1998	Scottish Longbreads	Кондитерские изделия	210	0	21	562,5	B's Beverages	Лондон	Великобритания	B's Beverages	Великобритания	Воронова	Украина	Specialty Biscuits, Ltd.	Манчестер	Великобритания	Почта	2,17	0,0640928270042194	0
10943	11.03.1998	19.03.1998	Rogede sild	Рыбопродукты	120	0	15	427,5	B's Beverages	Лондон	Великобритания	B's Beverages	Великобритания	Воронова	Украина	Lyngbysild	Лингби	Дания	Почта	2,17	0,0366244725738397	0
10944	12.03.1998	13.03.1998	Ipoh Coffee	Напитки	194,5	0,25	18	2070	Bottom-Dollar Markets	Тсавассен	Канада	Bottom-Dollar Markets	Канада	Акбаев	Россия	Leka Trading	Сингапур	Сингапур	Иное	52,92	0,903602844350803	0
10944	12.03.1998	13.03.1998	NuNuCa Nuss-Nougat-Creme	Кондитерские изделия	210	0,25	5	630	Bottom-Dollar Markets	Тсавассен	Канада	Bottom-Dollar Markets	Канада	Акбаев	Россия	АО Германия-Россия	Москва	Россия	Иное	52,92	0,975612325520147	0
10944	12.03.1998	13.03.1998	Pate chinois	Мясо/птица	380	0	18	1080	Bottom-Dollar Markets	Тсавассен	Канада	Bottom-Dollar Markets	Канада	Акбаев	Россия	Ma Maison	Монреаль	Канада	Иное	52,92	1,7653937318936	0
10945	12.03.1998	18.03.1998	Original Frankfurter grune Sosse	Приправы	125	0	10	585	Morgenstern Gesundkost	Лейпциг	Германия	Morgenstern Gesundkost	Германия	Воронова	Украина	Plutzer Lebensmittelgrossmarkte AG	Франкфурт	Германия	Ространс	10,22	0,521428571428571	0
10945	12.03.1998	18.03.1998	Schoggi Schokolade	Кондитерские изделия	60	0	20	1975,5	Morgenstern Gesundkost	Лейпциг	Германия	Morgenstern Gesundkost	Германия	Воронова	Украина	АО Германия-Россия	Москва	Россия	Ространс	10,22	0,250285714285714	0
10946	12.03.1998	19.03.1998	Guarana Fantastica	Напитки	310	0	25	202,5	Vaffeljernet	Орхус	Дания	Vaffeljernet	Дания	Белова	Россия	Refrescos Americanas LTDA	Сан-Паулу	Бразилия	Почта	27,2	0,599076376554174	1
10946	12.03.1998	19.03.1998	Outback Lager	Напитки	45	0	25	675	Vaffeljernet	Орхус	Дания	Vaffeljernet	Дания	Белова	Россия	Pavlova, Ltd.	Мельбурн	Австралия	Почта	27,2	0,0869626998223801	0
10946	12.03.1998	19.03.1998	Tofu	Фрукты	130	0	40	1046,25	Vaffeljernet	Орхус	Дания	Vaffeljernet	Дания	Белова	Россия	Mayumi's	Осака	Япония	Почта	27,2	0,251225577264654	0
